lng,lat,road_name,status,angle
103.554703,31.0145473,都汶高速,1,144
103.551605,31.0160809,都汶高速,1,144
103.551369,31.0162315,都汶高速,1,144
103.549911,31.0172005,都汶高速,1,144
103.545349,31.020298,都汶高速,1,144
103.540092,31.0237732,都汶高速,1,144
103.53952,31.0241909,都汶高速,1,144
103.539406,31.0242844,都汶高速,1,144
103.539017,31.0246525,都汶高速,1,144
103.538605,31.0251465,都汶高速,1,144
103.538223,31.0256844,都汶高速,1,144
103.538063,31.0260487,都汶高速,1,144
103.537941,31.0263386,都汶高速,1,144
103.537834,31.0267067,都汶高速,1,144
103.537399,31.028347,都汶高速,1,144
103.537132,31.029213,都汶高速,1,144
103.536942,31.0297871,都汶高速,1,144
103.536835,31.0301609,都汶高速,1,144
103.536728,31.030426,都汶高速,1,144
103.536667,31.0305424,都汶高速,1,144
103.536583,31.0306625,都汶高速,1,144
103.536514,31.030756,都汶高速,1,144
103.535919,31.0314808,都汶高速,1,144
103.5355,31.0319424,都汶高速,1,144
103.534775,31.0327911,都汶高速,1,144
103.534439,31.0332088,都汶高速,1,144
103.534134,31.0336132,都汶高速,1,144
103.533867,31.0340481,都汶高速,1,144
103.533714,31.0343075,都汶高速,1,144
103.533478,31.0348396,都汶高速,1,144
103.533272,31.0354004,都汶高速,1,144
103.533104,31.0359688,都汶高速,1,144
103.532539,31.0383549,都汶高速,1,144
103.532501,31.0384979,都汶高速,1,144
103.532372,31.0389118,都汶高速,1,144
103.532272,31.0391693,都汶高速,1,144
103.531555,31.0413246,都汶高速,1,144
103.531319,31.0417461,都汶高速,1,144
103.531006,31.0422134,都汶高速,1,144
103.530418,31.042942,都汶高速,1,144
103.52993,31.0433769,都汶高速,1,144
103.529549,31.0436897,都汶高速,1,144
103.528709,31.0443058,都汶高速,1,144
103.528122,31.0446358,都汶高速,1,144
103.527573,31.0449162,都汶高速,1,144
103.525414,31.0459652,都汶高速,1,144
103.521591,31.0478306,都汶高速,1,144
103.515289,31.0509281,都汶高速,1,144
103.511803,31.0526752,都汶高速,1,144
103.511627,31.0524216,都汶高速,1,324
103.515572,31.0504036,都汶高速,1,324
103.521667,31.0473518,都汶高速,1,324
103.526878,31.0448265,都汶高速,1,324
103.528397,31.0441017,都汶高速,1,324
103.528526,31.0440578,都汶高速,1,324
103.528824,31.0439415,都汶高速,1,324
103.529221,31.0437813,都汶高速,1,324
103.52935,31.0437107,都汶高速,1,324
103.529655,31.0435295,都汶高速,1,324
103.529884,31.0433331,都汶高速,1,324
103.530365,31.0429058,都汶高速,1,324
103.530952,31.0421829,都汶高速,1,324
103.531265,31.041729,都汶高速,1,324
103.531502,31.0413017,都汶高速,1,324
103.532021,31.0397339,都汶高速,1,324
103.532074,31.0394306,都汶高速,1,324
103.532104,31.0390625,都汶高速,1,324
103.532127,31.0388851,都汶高速,1,324
103.532158,31.0384007,都汶高速,1,324
103.532211,31.0380268,都汶高速,1,324
103.53257,31.0363903,都汶高速,1,324
103.532715,31.0357952,都汶高速,1,324
103.532951,31.0350399,都汶高速,1,324
103.533218,31.0344124,都汶高速,1,324
103.5336,31.0337505,都汶高速,1,324
103.534134,31.0329876,都汶高速,1,324
103.5355,31.0312748,都汶高速,1,324
103.53614,31.0305061,都汶高速,1,324
103.536446,31.0301609,都汶高速,1,324
103.536659,31.0298805,都汶高速,1,324
103.536827,31.0296173,都汶高速,1,324
103.536942,31.0294304,都汶高速,1,324
103.537056,31.0291786,都汶高速,1,324
103.537155,31.0289249,都汶高速,1,324
103.537331,31.0283337,都汶高速,1,324
103.537605,31.0272884,都汶高速,1,324
103.537888,31.0263252,都汶高速,1,324
103.53801,31.0259914,都汶高速,1,324
103.53817,31.0256615,都汶高速,1,324
103.538551,31.025116,都汶高速,1,324
103.538651,31.0250053,都汶高速,1,324
103.538971,31.024622,都汶高速,1,324
103.5392,31.0243874,都汶高速,1,324
103.53936,31.0242443,都汶高速,1,324
103.539467,31.0241547,都汶高速,1,324
103.540054,31.0237293,都汶高速,1,324
103.545319,31.0202541,都汶高速,1,324
103.549866,31.0171604,都汶高速,1,324
103.551376,31.0161018,都汶高速,1,324
103.551552,31.0159817,都汶高速,1,324
103.552444,31.0154438,都汶高速,1,324
103.553833,31.0146618,都汶高速,1,324
103.556709,31.0131283,都汶高速,1,324
103.560532,31.0242176,２１３国道,1,155
103.560478,31.0242138,２１３国道,1,155
103.560425,31.0242043,２１３国道,1,155
103.560371,31.0241909,２１３国道,1,155
103.560303,31.0241737,２１３国道,1,155
103.560249,31.0241508,２１３国道,1,155
103.560211,31.024128,２１３国道,1,155
103.560158,31.0240936,２１３国道,1,155
103.560127,31.0240574,２１３国道,1,155
103.560089,31.0240135,２１３国道,1,155
103.560051,31.0239697,２１３国道,1,155
103.56002,31.0239105,２１３国道,1,155
103.55999,31.0238571,２１３国道,1,155
103.559967,31.0237961,２１３国道,1,155
103.559937,31.0237198,２１３国道,1,155
103.559914,31.0236435,２１３国道,1,155
103.559776,31.0230885,２１３国道,1,155
103.559753,31.0229874,２１３国道,1,155
103.559723,31.0229378,２１３国道,1,155
103.5597,31.0228882,２１３国道,1,155
103.559662,31.0228481,２１３国道,1,155
103.559624,31.0228081,２１３国道,1,155
103.559586,31.0227737,２１３国道,1,155
103.559532,31.0227375,２１３国道,1,155
103.559464,31.0227108,２１３国道,1,155
103.55941,31.0226898,２１３国道,1,155
103.559341,31.0226765,２１３国道,1,155
103.559265,31.0226631,２１３国道,1,155
103.559158,31.0226536,２１３国道,1,155
103.558571,31.0226269,２１３国道,1,155
103.558472,31.0226135,２１３国道,1,155
103.55838,31.0225964,２１３国道,1,155
103.55835,31.0225773,２１３国道,1,155
103.558311,31.0225601,２１３国道,1,155
103.558273,31.0225372,２１３国道,1,155
103.55822,31.0225067,２１３国道,1,155
103.558189,31.0224762,２１３国道,1,155
103.558159,31.02244,２１３国道,1,155
103.558136,31.0224037,２１３国道,1,155
103.558113,31.0223637,２１３国道,1,155
103.558083,31.0223064,２１３国道,1,155
103.55806,31.0222359,２１３国道,1,155
103.557594,31.0208263,２１３国道,1,155
103.557549,31.0207386,２１３国道,1,155
103.557518,31.020689,２１３国道,1,155
103.557487,31.0206394,２１３国道,1,155
103.557457,31.0206051,２１３国道,1,155
103.557419,31.0205727,２１３国道,1,155
103.557396,31.020546,２１３国道,1,155
103.557312,31.0204983,２１３国道,1,155
103.557259,31.0204754,２１３国道,1,155
103.557205,31.0204582,２１３国道,1,155
103.557152,31.0204487,２１３国道,1,155
103.557106,31.0204449,２１３国道,1,155
103.556976,31.0204449,２１３国道,1,155
103.556923,31.0204525,２１３国道,1,155
103.556839,31.0204716,２１３国道,1,155
103.556747,31.0204926,２１３国道,1,155
103.556107,31.020689,２１３国道,1,155
103.555946,31.0207253,２１３国道,1,155
103.55587,31.0207329,２１３国道,1,155
103.555824,31.0207329,２１３国道,1,155
103.555786,31.0207291,２１３国道,1,155
103.555748,31.0207253,２１３国道,1,155
103.555717,31.0207157,２１３国道,1,155
103.555679,31.0206985,２１３国道,1,155
103.555641,31.0206795,２１３国道,1,155
103.555611,31.0206585,２１３国道,1,155
103.555565,31.0206223,２１３国道,1,155
103.555481,31.0205421,２１３国道,1,155
103.55545,31.0204887,２１３国道,1,155
103.555412,31.0204353,２１３国道,1,155
103.555305,31.0202351,２１３国道,1,155
103.555206,31.020071,２１３国道,1,155
103.555168,31.0199947,２１３国道,1,155
103.555061,31.0198669,２１３国道,1,155
103.554848,31.0195904,２１３国道,1,155
103.554794,31.0195198,２１３国道,1,155
103.554611,31.0193329,２１３国道,1,155
103.554489,31.0191555,２１３国道,1,155
103.554001,31.0185375,２１３国道,1,155
103.553719,31.0181961,２１３国道,1,155
103.55365,31.0181293,２１３国道,1,155
103.553596,31.0180702,２１３国道,1,155
103.553429,31.0179253,２１３国道,1,155
103.553352,31.0178585,２１３国道,1,155
103.553246,31.017786,２１３国道,1,155
103.553085,31.0176792,２１３国道,1,155
103.552216,31.0171509,２１３国道,1,155
103.552124,31.0170803,２１３国道,1,155
103.551926,31.0169373,２１３国道,1,155
103.551819,31.01684,２１３国道,1,155
103.551628,31.0166626,２１３国道,1,155
103.549927,31.0149784,２１３国道,1,155
103.549797,31.0148354,２１３国道,1,155
103.549652,31.0146713,２１３国道,1,155
103.549545,31.0145378,２１３国道,1,155
103.549492,31.0144539,２１３国道,1,155
103.549431,31.0143642,２１３国道,1,155
103.549339,31.0142136,２１３国道,1,155
103.549248,31.0140266,２１３国道,1,155
103.548744,31.0130005,２１３国道,1,155
103.548668,31.0128498,２１３国道,1,155
103.548615,31.0127773,２１３国道,1,155
103.548569,31.0127163,２１３国道,1,155
103.548523,31.0126801,２１３国道,1,155
103.548447,31.0126228,２１３国道,1,155
103.548409,31.0125961,２１３国道,1,155
103.548355,31.0125732,２１３国道,1,155
103.548317,31.0125561,２１３国道,1,155
103.548264,31.0125427,２１３国道,1,155
103.54821,31.0125294,２１３国道,1,155
103.548073,31.0125065,２１３国道,1,155
103.546326,31.0123425,２１３国道,1,155
103.544853,31.0122089,２１３国道,1,155
103.54203,31.0119343,２１３国道,1,155
103.541092,31.0118446,２１３国道,1,155
103.540581,31.0118008,２１３国道,1,155
103.540482,31.0117874,２１３国道,1,155
103.54039,31.0117683,２１３国道,1,155
103.540314,31.0117416,２１３国道,1,155
103.54023,31.0117073,２１３国道,1,155
103.540161,31.0116711,２１３国道,1,155
103.540108,31.0116272,２１３国道,1,155
103.540039,31.0115604,２１３国道,1,155
103.539986,31.0115013,２１３国道,1,155
103.539932,31.0114403,２１３国道,1,155
103.539894,31.0113773,２１３国道,1,155
103.539879,31.0113068,２１３国道,1,155
103.539848,31.0112305,２１３国道,1,155
103.539833,31.0111332,２１３国道,1,155
103.539803,31.0109386,２１３国道,1,155
103.539719,31.0100498,２１３国道,1,155
103.539619,31.0090542,２１３国道,1,155
103.539597,31.0089016,２１３国道,1,155
103.539558,31.0086498,２１３国道,1,155
103.539536,31.008604,２１３国道,1,155
103.53952,31.008543,２１３国道,1,155
103.539505,31.0085106,２１３国道,1,155
103.539452,31.0084496,２１３国道,1,155
103.539375,31.0083961,２１３国道,1,155
103.539345,31.0083694,２１３国道,1,155
103.539299,31.0083466,２１３国道,1,155
103.539253,31.0083332,２１３国道,1,155
103.5392,31.0083199,２１３国道,1,155
103.539154,31.0083103,２１３国道,1,155
103.539055,31.0083065,２１３国道,1,155
103.539001,31.0083103,２１３国道,1,155
103.53891,31.0083332,２１３国道,1,155
103.538864,31.0083504,２１３国道,1,155
103.538811,31.0083733,２１３国道,1,155
103.538773,31.0084,２１３国道,1,155
103.538727,31.0084362,２１３国道,1,155
103.538681,31.0084705,２１３国道,1,155
103.538651,31.0085201,２１３国道,1,155
103.538605,31.0085735,２１３国道,1,155
103.538506,31.0087242,２１３国道,1,155
103.537529,31.0102749,２１３国道,1,155
103.536942,31.0112095,２１３国道,1,155
103.53685,31.0113506,２１３国道,1,155
103.536797,31.0114174,２１３国道,1,155
103.536743,31.0114746,２１３国道,1,155
103.536713,31.0115108,２１３国道,1,155
103.536674,31.0115376,２１３国道,1,155
103.536621,31.0115643,２１３国道,1,155
103.536568,31.011591,２１３国道,1,155
103.536514,31.0116138,２１３国道,1,155
103.536469,31.0116272,２１３国道,1,155
103.536407,31.0116348,２１３国道,1,155
103.536354,31.0116405,２１３国道,1,155
103.536301,31.0116405,２１３国道,1,155
103.53624,31.0116348,２１３国道,1,155
103.536186,31.0116215,２１３国道,1,155
103.536125,31.0116005,２１３国道,1,155
103.536087,31.0115814,２１３国道,1,155
103.536034,31.0115604,２１３国道,1,155
103.536003,31.011528,２１３国道,1,155
103.535957,31.0114975,２１３国道,1,155
103.535896,31.0114307,２１３国道,1,155
103.535858,31.0113869,２１３国道,1,155
103.535751,31.0112305,２１３国道,1,155
103.535645,31.011116,２１３国道,1,155
103.535576,31.0110531,２１３国道,1,155
103.535538,31.0110264,２１３国道,1,155
103.5355,31.0110035,２１３国道,1,155
103.535439,31.0109787,２１３国道,1,155
103.535393,31.0109692,２１３国道,1,155
103.535362,31.0109653,２１３国道,1,155
103.535309,31.0109653,２１３国道,1,155
103.535255,31.0109692,２１３国道,1,155
103.535194,31.010973,２１３国道,1,155
103.535057,31.0110035,２１３国道,1,155
103.534843,31.0110703,２１３国道,1,155
103.534416,31.0111771,２１３国道,1,155
103.534279,31.0112038,２１３国道,1,155
103.534203,31.0112133,２１３国道,1,155
103.534134,31.0112133,２１３国道,1,155
103.53405,31.0112095,２１３国道,1,155
103.533981,31.0111961,２１３国道,1,155
103.533913,31.0111771,２１３国道,1,155
103.533829,31.0111504,２１３国道,1,155
103.533768,31.0111237,２１３国道,1,155
103.533707,31.0110836,２１３国道,1,155
103.533638,31.0110397,２１３国道,1,155
103.533554,31.0109787,２１３国道,1,155
103.533478,31.0109024,２１３国道,1,155
103.533188,31.0106258,２１３国道,1,155
103.532265,31.0096359,２１３国道,1,155
103.531929,31.0092793,２１３国道,1,155
103.531639,31.0089417,２１３国道,1,155
103.531487,31.0087814,２１３国道,1,155
103.531395,31.0087109,２１３国道,1,155
103.531326,31.0086498,２１３国道,1,155
103.531128,31.0085163,２１３国道,1,155
103.530487,31.0081062,２１３国道,1,155
103.529953,31.0077782,２１３国道,1,155
103.529869,31.0077286,２１３国道,1,155
103.529816,31.0077076,２１３国道,1,155
103.529762,31.0076847,２１３国道,1,155
103.529709,31.0076752,２１３国道,1,155
103.529633,31.0076675,２１３国道,1,155
103.529579,31.0076714,２１３国道,1,155
103.529526,31.0076809,２１３国道,1,155
103.529442,31.0076981,２１３国道,1,155
103.529259,31.0077515,２１３国道,1,155
103.527946,31.0081654,２１３国道,1,155
103.527641,31.008276,２１３国道,1,155
103.525032,31.0091381,２１３国道,1,155
103.520515,31.0105858,２１３国道,1,155
103.5205,31.0105591,２１３国道,1,335
103.525017,31.0091114,２１３国道,1,335
103.527626,31.0082493,２１３国道,1,335
103.527931,31.0081387,２１３国道,1,335
103.529243,31.0077209,２１３国道,1,335
103.52935,31.0076942,２１３国道,1,335
103.529442,31.0076714,２１３国道,1,335
103.52951,31.0076542,２１３国道,1,335
103.529579,31.0076447,２１３国道,1,335
103.529633,31.0076408,２１３国道,1,335
103.529709,31.0076447,２１３国道,1,335
103.52977,31.007658,２１３国道,1,335
103.529823,31.0076809,２１３国道,1,335
103.529884,31.0077076,２１３国道,1,335
103.529976,31.0077553,２１３国道,1,335
103.53051,31.0080853,２１３国道,1,335
103.531143,31.0084934,２１３国道,1,335
103.531273,31.0085735,２１３国道,1,335
103.531349,31.0086269,２１３国道,1,335
103.531425,31.008688,２１３国道,1,335
103.531502,31.0087643,２１３国道,1,335
103.531662,31.0089245,２１３国道,1,335
103.531952,31.0092621,２１３国道,1,335
103.532295,31.0096169,２１３国道,1,335
103.533226,31.0106087,２１３国道,1,335
103.533493,31.0108852,２１３国道,1,335
103.533585,31.0109596,２１３国道,1,335
103.533653,31.0110168,２１３国道,1,335
103.533722,31.0110626,２１３国道,1,335
103.533783,31.011097,２１３国道,1,335
103.533859,31.0111294,２１３国道,1,335
103.53392,31.0111504,２１３国道,1,335
103.533989,31.0111694,２１３国道,1,335
103.534065,31.0111771,２１３国道,1,335
103.534134,31.0111828,２１３国道,1,335
103.534203,31.0111828,２１３国道,1,335
103.534264,31.0111771,２１３国道,1,335
103.534409,31.0111504,２１３国道,1,335
103.534828,31.0110397,２１３国道,1,335
103.535042,31.0109787,２１３国道,1,335
103.535179,31.0109463,２１３国道,1,335
103.535255,31.0109386,２１３国道,1,335
103.535309,31.0109329,２１３国道,1,335
103.535362,31.0109386,２１３国道,1,335
103.535416,31.0109425,２１３国道,1,335
103.535446,31.010952,２１３国道,1,335
103.535484,31.0109653,２１３国道,1,335
103.535522,31.0109825,２１３国道,1,335
103.535568,31.0110035,２１３国道,1,335
103.535599,31.0110302,２１３国道,1,335
103.535667,31.011097,２１３国道,1,335
103.535774,31.0112171,２１３国道,1,335
103.535881,31.0113697,２１３国道,1,335
103.535912,31.0114136,２１３国道,1,335
103.53598,31.0114746,２１３国道,1,335
103.536018,31.011507,２１３国道,1,335
103.53611,31.0115547,２１３国道,1,335
103.53614,31.0115776,２１３国道,1,335
103.536194,31.011591,２１３国道,1,335
103.536247,31.0116043,２１３国道,1,335
103.536301,31.0116138,２１３国道,1,335
103.536354,31.0116138,２１３国道,1,335
103.536407,31.0116081,２１３国道,1,335
103.536461,31.0116005,２１３国道,1,335
103.536514,31.0115871,２１３国道,1,335
103.53656,31.0115643,２１３国道,1,335
103.536606,31.0115414,２１３国道,1,335
103.536652,31.0115147,２１３国道,1,335
103.536728,31.0114574,２１３国道,1,335
103.536774,31.0114002,２１３国道,1,335
103.536819,31.0113373,２１３国道,1,335
103.536919,31.0111961,２１３国道,1,335
103.537514,31.0102615,２１３国道,1,335
103.538467,31.0087109,２１３国道,1,335
103.538574,31.0085564,２１３国道,1,335
103.538612,31.008503,２１３国道,1,335
103.538666,31.0084534,２１３国道,1,335
103.538704,31.0084133,２１３国道,1,335
103.53875,31.0083771,２１３国道,1,335
103.538788,31.0083504,２１３国道,1,335
103.538841,31.0083237,２１３国道,1,335
103.538895,31.0083065,２１３国道,1,335
103.538948,31.0082932,２１３国道,1,335
103.539001,31.0082836,２１３国道,1,335
103.539055,31.0082798,２１３国道,1,335
103.539108,31.0082798,２１３国道,1,335
103.539162,31.0082798,２１３国道,1,335
103.539215,31.0082893,２１３国道,1,335
103.539261,31.0083027,２１３国道,1,335
103.539314,31.0083199,２１３国道,1,335
103.53936,31.0083466,２１３国道,1,335
103.539398,31.0083733,２１３国道,1,335
103.539467,31.0084267,２１３国道,1,335
103.539528,31.0084972,２１３国道,1,335
103.539543,31.0085297,２１３国道,1,335
103.539574,31.0085964,２１３国道,1,335
103.539597,31.0086937,２１３国道,1,335
103.539627,31.0089016,２１３国道,1,335
103.53965,31.0090542,２１３国道,1,335
103.539749,31.0100498,２１３国道,1,335
103.539841,31.0109386,２１３国道,1,335
103.539864,31.0111294,２１３国道,1,335
103.539879,31.0112267,２１３国道,1,335
103.539902,31.0113029,２１３国道,1,335
103.539932,31.0113697,２１３国道,1,335
103.539963,31.0114269,２１３国道,1,335
103.540001,31.0114841,２１３国道,1,335
103.540054,31.0115414,２１３国道,1,335
103.540123,31.0116043,２１３国道,1,335
103.540176,31.0116444,２１３国道,1,335
103.540253,31.0116844,２１３国道,1,335
103.540321,31.0117149,２１３国道,1,335
103.540405,31.0117416,２１３国道,1,335
103.540497,31.0117607,２１３国道,1,335
103.540588,31.0117741,２１３国道,1,335
103.541092,31.0118179,２１３国道,1,335
103.54203,31.0119019,２１３国道,1,335
103.544853,31.0121822,２１３国道,1,335
103.546326,31.0123158,２１３国道,1,335
103.548073,31.0124798,２１３国道,1,335
103.548225,31.0125027,２１３国道,1,335
103.548286,31.012516,２１３国道,1,335
103.548332,31.0125294,２１３国道,1,335
103.54837,31.0125465,２１３国道,1,335
103.548424,31.0125732,２１３国道,1,335
103.548462,31.0125999,２１３国道,1,335
103.548553,31.0126629,２１３国道,1,335
103.548622,31.0127296,２１３国道,1,335
103.548637,31.0127602,２１３国道,1,335
103.548691,31.0128365,２１３国道,1,335
103.548782,31.0129871,２１３国道,1,335
103.549278,31.0140171,２１３国道,1,335
103.54937,31.0142002,２１３国道,1,335
103.549461,31.0143509,２１３国道,1,335
103.549522,31.0144405,２１３国道,1,335
103.549576,31.0145206,２１３国道,1,335
103.549667,31.0146542,２１３国道,1,335
103.549812,31.0148182,２１３国道,1,335
103.549957,31.0149555,２１３国道,1,335
103.551659,31.0166435,２１３国道,1,335
103.551842,31.0168171,２１３国道,1,335
103.551956,31.0169163,２１３国道,1,335
103.552139,31.0170574,２１３国道,1,335
103.552238,31.017128,２１３国道,1,335
103.553101,31.0176582,２１３国道,1,335
103.553261,31.017765,２１３国道,1,335
103.553368,31.0178356,２１３国道,1,335
103.553459,31.0179024,２１３国道,1,335
103.553619,31.0180492,２１３国道,1,335
103.553688,31.0181103,２１３国道,1,335
103.553741,31.018177,２１３国道,1,335
103.554024,31.0185242,２１３国道,1,335
103.554504,31.0191383,２１３国道,1,335
103.554649,31.0193157,２１３国道,1,335
103.554817,31.0195026,２１３国道,1,335
103.554878,31.0195732,２１３国道,1,335
103.555092,31.0198498,２１３国道,1,335
103.555191,31.0199814,２１３国道,1,335
103.555237,31.0200577,２１３国道,1,335
103.555344,31.0202217,２１３国道,1,335
103.55545,31.020422,２１３国道,1,335
103.555481,31.0204754,２１３国道,1,335
103.555519,31.020525,２１３国道,1,335
103.555588,31.0206051,２１３国道,1,335
103.555626,31.0206356,２１３国道,1,335
103.555664,31.0206528,２１３国道,1,335
103.555695,31.0206718,２１３国道,1,335
103.555733,31.020689,２１３国道,1,335
103.555763,31.0206928,２１３国道,1,335
103.555824,31.0207024,２１３国道,1,335
103.555901,31.0207024,２１３国道,1,335
103.555984,31.020689,２１３国道,1,335
103.556107,31.0206623,２１３国道,1,335
103.556625,31.0205021,２１３国道,1,335
103.556839,31.0204391,２１３国道,1,335
103.556908,31.0204258,２１３国道,1,335
103.556976,31.0204182,２１３国道,1,335
103.557037,31.0204124,２１３国道,1,335
103.557106,31.0204124,２１３国道,1,335
103.557167,31.0204182,２１３国道,1,335
103.55722,31.0204315,２１３国道,1,335
103.557274,31.0204487,２１３国道,1,335
103.557335,31.0204754,２１３国道,1,335
103.557381,31.0204983,２１３国道,1,335
103.557419,31.0205288,２１３国道,1,335
103.557449,31.0205555,２１３国道,1,335
103.557472,31.020586,２１３国道,1,335
103.55751,31.0206223,２１３国道,1,335
103.557549,31.0206757,２１３国道,1,335
103.557579,31.0207253,２１３国道,1,335
103.557617,31.0208187,２１３国道,1,335
103.55809,31.0222321,２１３国道,1,335
103.558113,31.0222969,２１３国道,1,335
103.558144,31.0223503,２１３国道,1,335
103.558189,31.0224228,２１３国道,1,335
103.55822,31.0224533,２１３国道,1,335
103.55825,31.0224838,２１３国道,1,335
103.558296,31.0225163,２１３国道,1,335
103.558327,31.0225372,２１３国道,1,335
103.558357,31.0225506,２１３国道,1,335
103.558403,31.0225697,２１３国道,1,335
103.558472,31.0225868,２１３国道,1,335
103.558578,31.0225964,２１３国道,1,335
103.559158,31.0226231,２１３国道,1,335
103.559273,31.0226364,２１３国道,1,335
103.559357,31.0226498,２１３国道,1,335
103.559425,31.0226631,２１３国道,1,335
103.559486,31.0226841,２１３国道,1,335
103.559547,31.0227108,２１３国道,1,335
103.559608,31.0227509,２１３国道,1,335
103.559654,31.0227871,２１３国道,1,335
103.5597,31.022831,２１３国道,1,335
103.559731,31.0228748,２１３国道,1,335
103.559753,31.0229244,２１３国道,1,335
103.559776,31.0229778,２１３国道,1,335
103.559807,31.0230846,２１３国道,1,335
103.559944,31.0236397,２１３国道,1,335
103.559967,31.023716,２１３国道,1,335
103.559998,31.0237827,２１３国道,1,335
103.56002,31.0238495,２１３国道,1,335
103.560051,31.0238972,２１３国道,1,335
103.560081,31.0239506,２１３国道,1,335
103.560104,31.0240002,２１３国道,1,335
103.560143,31.0240402,２１３国道,1,335
103.560188,31.0240765,２１３国道,1,335
103.560234,31.0241032,２１３国道,1,335
103.560265,31.0241241,２１３国道,1,335
103.560318,31.024147,２１３国道,1,335
103.560394,31.0241642,２１３国道,1,335
103.560432,31.0241776,２１３国道,1,335
103.560478,31.0241814,２１３国道,1,335
103.560539,31.0241909,２１３国道,1,335
103.526169,30.5541382,成温邛高速,1,26
103.52697,30.5543556,成温邛高速,1,26
103.527557,30.5545769,成温邛高速,1,26
103.52832,30.5548973,成温邛高速,1,26
103.528961,30.5552139,成温邛高速,1,26
103.530418,30.5559959,成温邛高速,1,26
103.537727,30.5599384,成温邛高速,1,26
103.538994,30.5606232,成温邛高速,1,26
103.541557,30.562027,成温邛高速,1,26
103.543571,30.5631599,成温邛高速,1,26
103.544388,30.5637112,成温邛高速,1,26
103.545021,30.5642319,成温邛高速,1,26
103.545502,30.5646896,成温邛高速,1,26
103.546242,30.5655422,成温邛高速,1,26
103.546776,30.5663071,成温邛高速,1,26
103.547287,30.5672665,成温邛高速,1,26
103.547661,30.5682125,成温邛高速,1,26
103.547966,30.5694847,成温邛高速,1,26
103.548569,30.5730495,成温邛高速,1,26
103.549492,30.5786762,成温邛高速,1,26
103.549721,30.5799866,成温邛高速,1,26
103.549812,30.5805874,成温邛高速,1,26
103.549988,30.581707,成温邛高速,1,26
103.550346,30.5836716,成温邛高速,1,26
103.550468,30.5844097,成温邛高速,1,26
103.55069,30.5856838,成温邛高速,1,26
103.550819,30.5862408,成温邛高速,1,26
103.550934,30.5866451,成温邛高速,1,26
103.551094,30.5870762,成温邛高速,1,26
103.551247,30.5874176,成温邛高速,1,26
103.551414,30.5877686,成温邛高速,1,26
103.551643,30.5881386,成温邛高速,1,26
103.551926,30.5885162,成温邛高速,1,26
103.552124,30.5887547,成温邛高速,1,26
103.552429,30.5890884,成温邛高速,1,26
103.552765,30.5894051,成温邛高速,1,26
103.552872,30.5894985,成温邛高速,1,26
103.553101,30.5896835,成温邛高速,1,26
103.553513,30.5899773,成温邛高速,1,26
103.553848,30.5901871,成温邛高速,1,26
103.554207,30.5903912,成温邛高速,1,26
103.554543,30.5905685,成温邛高速,1,26
103.554878,30.5907326,成温邛高速,1,26
103.555115,30.5908222,成温邛高速,1,26
103.555252,30.5908718,成温邛高速,1,26
103.555351,30.5909023,成温邛高速,1,26
103.555466,30.5909328,成温邛高速,1,26
103.556053,30.5910797,成温邛高速,1,26
103.556328,30.5911369,成温邛高速,1,26
103.55687,30.5912399,成温邛高速,1,26
103.558647,30.591507,成温邛高速,1,26
103.559654,30.5916481,成温邛高速,1,26
103.55957,30.5916939,成温邛高速,1,206
103.558357,30.5915165,成温邛高速,1,206
103.556854,30.5912933,成温邛高速,1,206
103.556313,30.5911903,成温邛高速,1,206
103.556107,30.5911465,成温邛高速,1,206
103.555893,30.5910969,成温邛高速,1,206
103.555428,30.5909824,成温邛高速,1,206
103.555344,30.5909595,成温邛高速,1,206
103.555222,30.5909195,成温邛高速,1,206
103.555092,30.5908756,成温邛高速,1,206
103.55497,30.590826,成温邛高速,1,206
103.554863,30.5907822,成温邛高速,1,206
103.554703,30.5907059,成温邛高速,1,206
103.554535,30.5906258,成温邛高速,1,206
103.554169,30.5904408,成温邛高速,1,206
103.55381,30.5902309,成温邛高速,1,206
103.553474,30.590023,成温邛高速,1,206
103.55307,30.5897236,成温邛高速,1,206
103.552765,30.5894756,成温邛高速,1,206
103.552391,30.5891342,成温邛高速,1,206
103.552109,30.5888214,成温邛高速,1,206
103.551872,30.5885468,成温邛高速,1,206
103.551598,30.5881691,成温邛高速,1,206
103.551361,30.5877953,成温邛高速,1,206
103.551186,30.5874481,成温邛高速,1,206
103.551041,30.5870934,成温邛高速,1,206
103.550873,30.5866528,成温邛高速,1,206
103.550758,30.5862484,成温邛高速,1,206
103.550629,30.5856972,成温邛高速,1,206
103.550392,30.5843105,成温邛高速,1,206
103.550285,30.5836792,成温邛高速,1,206
103.549934,30.581728,成温邛高速,1,206
103.549751,30.5805874,成温邛高速,1,206
103.54966,30.5799961,成温邛高速,1,206
103.549438,30.5786839,成温邛高速,1,206
103.5485,30.5730534,成温邛高速,1,206
103.547905,30.5694942,成温邛高速,1,206
103.5476,30.5682259,成温邛高速,1,206
103.547234,30.5672894,成温邛高速,1,206
103.546722,30.5663338,成温邛高速,1,206
103.546188,30.5655727,成温邛高速,1,206
103.545456,30.564724,成温邛高速,1,206
103.544975,30.5642719,成温邛高速,1,206
103.54435,30.5637512,成温邛高速,1,206
103.543541,30.5632038,成温邛高速,1,206
103.541519,30.5620747,成温邛高速,1,206
103.540161,30.5613251,成温邛高速,1,206
